"emp_no","first_name","last_name","hire_date"
451133,"Moon","Fadgyas","1986-12-16"
295439,"Makato","Fadgyas","1986-10-31"
225107,"Changho","Fadgyas","1986-10-25"
459815,"Shai","Fairtlough","1986-05-10"
236205,"Patricia","Fairtlough","1986-09-09"
486939,"Hauke","Fairtlough","1986-06-22"
441350,"Cristinel","Fairtlough","1986-02-13"
46680,"Phuoc","Fairtlough","1986-09-01"
99742,"Alenka","Fairtlough","1986-11-06"
248206,"Xumin","Fairtlough","1986-02-21"
438075,"Zhonghua","Fairtlough","1986-05-22"
474632,"Terresa","Fairtlough","1986-05-07"
424859,"Vincent","Fairtlough","1986-12-14"
23396,"Hilari","Fairtlough","1986-11-11"
430281,"Rajmohan","Fairtlough","1986-11-30"
250162,"Gunilla","Fairtlough","1986-07-28"
496889,"Shuzo","Fairtlough","1986-02-16"
50545,"Giordano","Fairtlough","1986-11-23"
106575,"Arnd","Fairtlough","1986-12-27"
443840,"Oguz","Fairtlough","1986-01-29"
10190,"Arve","Fairtlough","1986-06-23"
96052,"Inderjeet","Fairtlough","1986-12-02"
233474,"Kazuhiro","Falby","1986-05-17"
279153,"Manton","Falby","1986-05-05"
417892,"Mack","Falby","1986-04-09"
222873,"Uinam","Falby","1986-01-08"
490810,"Giao","Falby","1986-08-01"
296237,"Basant","Falby","1986-08-30"
63654,"Dinkar","Falby","1986-08-25"
447781,"Arup","Falby","1986-10-12"
479981,"Xiadong","Falby","1986-08-02"
87599,"Huei","Falby","1986-03-03"
103092,"Mabry","Falby","1986-10-01"
91187,"Shigehito","Falby","1986-05-19"
105533,"Zijian","Falby","1986-01-11"
259651,"Boaz","Falby","1986-07-15"
92579,"Djenana","Falck","1986-08-09"
24036,"Shir","Falck","1986-03-23"
107587,"Hatim","Falck","1986-06-05"
224138,"Suvo","Falck","1986-10-31"
428751,"Udaiprakash","Falck","1986-07-26"
212597,"Xuedong","Falck","1986-07-07"
260011,"Rosalie","Falck","1986-07-11"
201208,"Sampalli","Falck","1986-10-06"
201935,"Kersti","Falck","1986-03-29"
406394,"Georgi","Falck","1986-01-21"
64833,"Claudi","Falck","1986-10-21"
229345,"Remco","Falck","1986-05-14"
423399,"Gina","Falck","1986-06-21"
95138,"Florian","Falck","1986-05-28"
450875,"Shooichi","Falck","1986-12-03"
476297,"Kazuhiro","Falck","1986-10-22"
98126,"Nectarios","Falck","1986-03-08"
239385,"Mahmut","Falck","1986-04-07"
437074,"Jiang","Falco","1986-01-04"
201308,"Guoxiang","Falco","1986-08-01"
406715,"Janche","Falco","1986-09-08"
105665,"Tonia","Falco","1986-11-01"
23710,"Hugh","Falco","1986-01-05"
428368,"Jolita","Falco","1986-03-05"
436498,"Nathalie","Falco","1986-02-21"
212869,"Kensyu","Falco","1986-08-24"
451810,"Kitty","Falco","1986-02-01"
217283,"Khosrow","Falco","1986-12-12"
23306,"Ziva","Falco","1986-01-03"
11638,"JoAnne","Falco","1986-03-30"
454853,"Aral","Falco","1986-09-20"
408035,"Mooi","Falco","1986-03-03"
276799,"Mizuhito","Falco","1986-04-29"
257893,"Theron","Falco","1986-05-11"
297014,"Tadahiko","Falster","1986-06-07"
465193,"Dannz","Falster","1986-08-08"
235415,"Shahaf","Falster","1986-12-08"
439014,"Rayond","Falster","1986-03-04"
403057,"Toney","Falster","1986-03-27"
494661,"Munehiko","Falster","1986-03-12"
267407,"Taisook","Falster","1986-02-05"
285804,"Zhiguo","Falster","1986-07-27"
471641,"Genta","Falster","1986-10-13"
279899,"Maia","Falster","1986-01-08"
69544,"Flemming","Falster","1986-02-18"
440189,"Kiyomitsu","Falster","1986-10-29"
473414,"Hatim","Falster","1986-02-28"
402385,"Randy","Falster","1986-11-21"
495356,"Xiaoheng","Falster","1986-05-09"
430237,"Huican","Falster","1986-02-16"
263428,"Subbu","Falster","1986-05-27"
260240,"Mayuko","Falster","1986-06-19"
68269,"Marjo","Falster","1986-10-31"
27023,"Jinpo","Falster","1986-07-12"
274080,"Oldrich","Falster","1986-05-04"
54055,"Mitsuyuki","Famili","1986-03-09"
408125,"Laurentiu","Famili","1986-01-11"
467313,"Martial","Famili","1986-05-14"
109069,"Jaques","Famili","1986-06-05"
297340,"Lucian","Famili","1986-03-20"
44240,"Deniz","Famili","1986-05-28"
48423,"Szabolcs","Famili","1986-12-02"
236380,"Fayez","Famili","1986-12-06"
46410,"Krisda","Famili","1986-11-03"
476606,"Marc","Famili","1986-03-05"
472854,"Stabislas","Famili","1986-03-16"
36137,"Fai","Famili","1986-10-21"
221613,"Ziyad","Famili","1986-01-01"
94336,"Ashish","Famili","1986-09-18"
452575,"Aria","Famili","1986-02-25"
99280,"Koldo","Famili","1986-12-01"
499017,"Steen","Famili","1986-09-17"
235893,"Panayotis","Famili","1986-10-03"
490218,"Barun","Famili","1986-10-21"
417010,"Munehiro","Famili","1986-07-22"
285155,"Peternela","Famili","1986-03-22"
48988,"Claudi","Famili","1986-08-21"
103837,"Qiwen","Fandrianto","1986-08-22"
108600,"Arie","Fandrianto","1986-11-14"
29414,"Marco","Fandrianto","1986-02-06"
203098,"Luisa","Fandrianto","1986-08-23"
249632,"Atreyi","Fandrianto","1986-01-28"
264848,"Gino","Fandrianto","1986-04-01"
217584,"Satyanarayana","Fandrianto","1986-08-01"
466513,"Mabry","Fandrianto","1986-05-07"
288748,"Satoru","Fandrianto","1986-08-26"
31440,"Minghong","Fandrianto","1986-08-13"
296186,"Arunas","Fandrianto","1986-09-08"
48327,"Udaiprakash","Fandrianto","1986-09-23"
219578,"TRUE","Fandrianto","1986-07-19"
242614,"Arie","Fandrianto","1986-04-21"
54119,"Itzchak","Fandrianto","1986-03-22"
416484,"Moti","Fandrianto","1986-11-22"
28111,"Jianhao","Fandrianto","1986-03-25"
258036,"Kwan","Fandrianto","1986-09-23"
101522,"Angus","Fandrianto","1986-06-12"
411651,"Heejo","Fandrianto","1986-05-16"
288285,"Eran","Fandrianto","1986-06-07"
443523,"Prasadram","Fandrianto","1986-01-07"
206385,"Vishu","Fandrianto","1986-04-12"
467528,"Suvo","Fandrianto","1986-08-06"
403584,"Boguslaw","Fandrianto","1986-03-06"
498835,"Zhonghui","Fandrianto","1986-12-25"
267952,"Boriana","Fandrianto","1986-10-25"
12131,"Gregory","Fandrianto","1986-10-11"
21648,"Mayuko","Fandrianto","1986-06-19"
405916,"Kazuhiro","Fandrianto","1986-11-30"
16190,"Constantine","Fandrianto","1986-08-13"
92409,"Unal","Fandrianto","1986-11-11"
246491,"Masadi","Fargier","1986-04-22"
51905,"DAIDA","Fargier","1986-02-03"
418252,"Hein","Fargier","1986-03-14"
441865,"Aemilian","Fargier","1986-04-14"
430897,"Mohan","Fargier","1986-07-03"
63881,"Arto","Fargier","1986-08-02"
51707,"Vasilii","Fargier","1986-09-02"
81036,"Alassane","Fargier","1986-12-20"
226614,"Valery","Fargier","1986-07-20"
271360,"Dipayan","Fargier","1986-04-26"
477117,"Yakkov","Fargier","1986-11-07"
280677,"Kerryn","Fargier","1986-06-13"
435486,"KayLiang","Fargier","1986-02-23"
425013,"Mariusz","Fargier","1986-01-14"
37441,"Lein","Fargier","1986-11-04"
293317,"Tru","Fargier","1986-04-10"
471502,"Mang","Fargier","1986-01-09"
295837,"Percy","Fargier","1986-10-04"
90493,"Ravishankar","Fargier","1986-09-03"
278786,"Marco","Fargier","1986-06-28"
479376,"Maya","Fargier","1986-03-16"
64210,"Kenton","Fargier","1986-12-11"
33572,"Zita","Fargier","1986-08-14"
458203,"Monique","Fargier","1986-10-20"
245573,"Wayne","Fargier","1986-09-29"
448653,"Renny","Fargier","1986-05-14"
77665,"Paddy","Fargier","1986-01-06"
493235,"Mart","Fargier","1986-03-28"
19638,"Baziley","Fargier","1986-05-21"
45738,"Akeno","Farrag","1986-09-17"
228667,"Gad","Farrag","1986-05-14"
203639,"Mircea","Farrag","1986-07-02"
210452,"Prodip","Farrag","1986-10-24"
263967,"Pranav","Farrag","1986-06-21"
239004,"Peer","Farrag","1986-11-21"
463459,"Mohammed","Farrag","1986-11-21"
11857,"Divier","Farrag","1986-08-27"
201578,"Luerbio","Farrag","1986-10-24"
482578,"Mari","Farrag","1986-05-27"
430510,"Koldo","Farrag","1986-09-26"
444193,"Waiman","Farrag","1986-11-28"
212683,"Radhakrishnan","Farrag","1986-10-18"
408822,"Baziley","Farrag","1986-07-07"
474677,"Eishiro","Farrag","1986-12-01"
209886,"Mrinalini","Farrag","1986-03-12"
273868,"Shan","Farrag","1986-12-26"
64276,"Shaowen","Farrag","1986-03-06"
85476,"Kazunori","Farrag","1986-08-30"
88289,"Oscal","Farrag","1986-08-04"
53030,"Aram","Farrag","1986-06-05"
256961,"Aksel","Farrar","1986-12-05"
273831,"Kousuke","Farrar","1986-06-07"
19494,"Theirry","Farrar","1986-10-23"
284025,"Mokhtar","Farrar","1986-05-13"
249947,"Arfst","Farrar","1986-02-13"
416251,"Gaetan","Farrar","1986-07-12"
453323,"Limsoon","Farrar","1986-05-29"
208798,"Akhilish","Farrar","1986-06-02"
267223,"Badri","Farrar","1986-10-07"
408556,"Kankanahalli","Farrar","1986-04-26"
20468,"Arnould","Farrar","1986-03-01"
273638,"Chikara","Farrar","1986-01-06"
479728,"JoAnna","Farrar","1986-06-24"
36022,"Satyanarayana","Farrar","1986-11-12"
263374,"Arnould","Farrar","1986-06-18"
36539,"Gopalakrishnan","Farrar","1986-10-08"
211785,"Narain","Farrar","1986-09-26"
66148,"Fumitake","Farrar","1986-05-03"
293164,"Mohammad","Farrar","1986-04-09"
409927,"Shay","Farrar","1986-07-04"
225215,"Parke","Farrar","1986-06-07"
207821,"Kerhong","Farrar","1986-04-25"
57690,"Kokou","Farrar","1986-02-16"
496403,"Chaitali","Farrar","1986-04-20"
41437,"Christoper","Farrel","1986-12-14"
420438,"Danae","Farrel","1986-05-02"
470336,"Kwun","Farrel","1986-05-14"
402321,"Guther","Farrel","1986-05-31"
206423,"Szabolcs","Farrel","1986-06-10"
495788,"Huan","Farrel","1986-09-01"
50656,"Samphel","Farrel","1986-02-07"
258510,"Siamak","Farrel","1986-06-27"
231612,"Eirik","Farrel","1986-09-19"
31859,"Giap","Farrel","1986-03-25"
413649,"Teruyuki","Farrel","1986-04-11"
245796,"Mingsen","Farrel","1986-11-26"
222164,"Christoper","Farrel","1986-04-30"
468399,"Toshiko","Farrel","1986-03-25"
498243,"Renee","Farrel","1986-11-27"
235210,"Seongbin","Farrel","1986-11-13"
44718,"Mohan","Farris","1986-05-16"
79541,"Danai","Farris","1986-09-01"
293949,"Indrajit","Farris","1986-10-11"
36368,"Shaibal","Farris","1986-12-14"
12454,"Kerryn","Farris","1986-09-10"
461179,"Takushi","Farris","1986-04-12"
64637,"Aloke","Farris","1986-10-11"
201366,"Masanao","Farris","1986-12-16"
219467,"Jinxi","Farris","1986-05-30"
411058,"Otilia","Farris","1986-06-10"
407439,"Constantine","Farris","1986-05-22"
225959,"Teruyuki","Farris","1986-06-15"
289709,"Youpyo","Farris","1986-06-06"
28866,"Remko","Farris","1986-02-03"
284340,"Vishwani","Farris","1986-03-18"
261846,"Phuoc","Farris","1986-02-07"
216750,"Charmane","Farris","1986-06-02"
273173,"Maha","Farris","1986-01-24"
290919,"Kish","Farris","1986-12-30"
420448,"Moss","Farris","1986-06-14"
404476,"Mack","Farris","1986-09-03"
401944,"Premal","Farris","1986-09-02"
290765,"Yoshimitsu","Farris","1986-02-04"
52742,"Sashi","Farris","1986-06-26"
76915,"Kristina","Farris","1986-07-31"
99646,"Manu","Farris","1986-06-17"
218415,"Arto","Farris","1986-06-24"
461337,"Aamod","Farris","1986-02-21"
39116,"Goetz","Farris","1986-05-26"
414849,"Hinrich","Farrow","1986-09-17"
421431,"Charlene","Farrow","1986-07-15"
106935,"Kazuhiko","Farrow","1986-01-17"
414092,"Eldridge","Farrow","1986-12-03"
473543,"Gudjon","Farrow","1986-09-27"
218010,"Eran","Farrow","1986-08-07"
57857,"Salvador","Farrow","1986-12-28"
48809,"Masami","Farrow","1986-01-25"
214743,"Marsal","Farrow","1986-05-31"
249138,"Christfried","Farrow","1986-08-12"
61055,"Premsyl","Farrow","1986-04-14"
455850,"Armond","Farrow","1986-12-12"
462709,"Szabolcs","Farrow","1986-08-06"
488589,"Dietrich","Farrow","1986-02-16"
499097,"Guadalupe","Farrow","1986-11-29"
498808,"Martins","Farrow","1986-02-15"
28278,"Shushma","Farrow","1986-10-07"
53114,"Angel","Farrow","1986-03-26"
445122,"Brendon","Farrow","1986-03-12"
108586,"Stamatina","Farrow","1986-03-28"
289616,"Mark","Fasbender","1986-06-27"
239559,"Qingxiang","Fasbender","1986-08-22"
251440,"Raimond","Fasbender","1986-08-17"
441358,"Sibyl","Fasbender","1986-11-05"
47203,"Samphel","Fasbender","1986-06-23"
446001,"Dzung","Fasbender","1986-10-14"
277157,"Boutros","Fasbender","1986-09-16"
460532,"Yakichi","Fasbender","1986-08-09"
419008,"Bartek","Fasbender","1986-12-17"
51036,"Chriss","Fasbender","1986-03-30"
70086,"Arno","Fasbender","1986-01-20"
10912,"Oscal","Fasbender","1986-04-23"
246415,"Souichi","Fasbender","1986-12-11"
428008,"Gao","Fasbender","1986-02-19"
224445,"Mohamadou","Fasbender","1986-06-22"
101438,"Masali","Fasbender","1986-05-18"
227224,"Ute","Fasbender","1986-09-28"
437911,"Aemilian","Fasbender","1986-09-25"
237402,"Xinglin","Fasbender","1986-09-28"
434158,"Hiroyasu","Fasbender","1986-07-03"
264250,"Shmuel","Fasbender","1986-01-22"
88247,"Marjo","Fasbender","1986-10-09"
279487,"Dietrich","Fasbender","1986-08-14"
258815,"Jeanne","Fasbender","1986-04-14"
233798,"Pranas","Feinberg","1986-08-08"
238472,"Byong","Feinberg","1986-10-18"
404842,"Valeri","Feinberg","1986-01-10"
299697,"Kannan","Feinberg","1986-01-15"
209594,"Geoffry","Feinberg","1986-01-08"
230280,"Karlis","Feinberg","1986-01-22"
272324,"Toshiko","Feinberg","1986-06-13"
60768,"Hisao","Feinberg","1986-05-08"
443267,"Mary","Feinberg","1986-04-05"
481522,"Paddy","Feinberg","1986-08-29"
274323,"Masato","Feinberg","1986-01-27"
468013,"Lorien","Feinberg","1986-01-23"
72253,"Zorica","Feinberg","1986-04-09"
436396,"Jordanka","Feinberg","1986-09-29"
79876,"Randy","Feinberg","1986-12-02"
420180,"Van","Feinberg","1986-12-24"
15928,"Bangqing","Feinberg","1986-01-05"
438206,"Martina","Feinberg","1986-01-25"
78205,"Masami","Feinberg","1986-12-15"
253725,"Hironoby","Feinberg","1986-04-16"
93935,"Odinaldo","Feinberg","1986-12-11"
260930,"Zita","Feinberg","1986-04-21"
219781,"Yechezkel","Feinberg","1986-06-16"
85096,"Xinglin","Feinberg","1986-08-18"
48160,"Shooichi","Feinberg","1986-05-10"
74562,"Gila","Felcyn","1986-10-06"
257404,"Rosine","Felcyn","1986-09-23"
459047,"Isamu","Felcyn","1986-10-25"
475306,"Herb","Felcyn","1986-06-27"
474554,"Foong","Felcyn","1986-12-05"
256798,"Tooru","Felcyn","1986-07-23"
93592,"Masoud","Felcyn","1986-09-28"
65248,"Shrikanth","Felcyn","1986-02-08"
419002,"Falguni","Felcyn","1986-12-06"
35988,"Denis","Felcyn","1986-11-09"
498062,"Chaitali","Felcyn","1986-04-07"
489114,"Muzhong","Felcyn","1986-04-30"
413160,"Tadanori","Felcyn","1986-12-21"
282699,"Candida","Felcyn","1986-08-04"
23454,"Heejo","Felcyn","1986-12-20"
428037,"Dines","Felcyn","1986-01-05"
223343,"Joydip","Felcyn","1986-04-29"
460174,"Udo","Felcyn","1986-07-15"
267661,"Seongbin","Felcyn","1986-10-22"
98199,"Sadun","Felcyn","1986-05-30"
74938,"Mohit","Felcyn","1986-08-18"
22111,"Rasiah","Felcyn","1986-04-01"
491317,"Adit","Felcyn","1986-06-18"
295640,"Chenyi","Felcyn","1986-05-05"
228790,"Djenana","Felder","1986-06-27"
29119,"Toshiko","Felder","1986-01-01"
424157,"Fumiyo","Felder","1986-03-07"
465851,"Gilbert","Felder","1986-07-27"
479899,"Zito","Felder","1986-04-13"
219968,"Padma","Felder","1986-12-13"
204395,"Magdalena","Felder","1986-11-22"
433713,"Arch","Felder","1986-10-25"
278469,"Cedric","Felder","1986-12-27"
93884,"Yucai","Felder","1986-01-20"
38762,"Mingsen","Felder","1986-04-11"
258226,"Szabolcs","Felder","1986-08-02"
298734,"Kerryn","Felder","1986-12-04"
42071,"Akemi","Felder","1986-07-24"
109469,"Georg","Felder","1986-01-02"
214324,"Uta","Felder","1986-11-27"
224718,"Abdelghani","Felder","1986-02-10"
413278,"Utz","Felder","1986-05-04"
249345,"Shuji","Felder","1986-04-25"
414868,"Vincent","Felder","1986-10-11"
289650,"Teunis","Felder","1986-01-03"
61538,"Janalee","Felder","1986-11-27"
53601,"Avishai","Felder","1986-06-22"
242592,"Matt","Feldhoffer","1986-07-03"
261126,"Shiv","Feldhoffer","1986-08-24"
216361,"Akeel","Feldhoffer","1986-07-24"
13601,"Lillian","Feldhoffer","1986-07-15"
285814,"Xiaoqiang","Feldhoffer","1986-08-04"
56802,"Bowen","Feldhoffer","1986-05-17"
210208,"Shaleah","Feldhoffer","1986-09-09"
426011,"Sajjad","Feldhoffer","1986-09-22"
222730,"Elgin","Feldhoffer","1986-10-23"
421730,"Vishwani","Feldhoffer","1986-08-30"
97580,"Kamran","Feldhoffer","1986-06-01"
293784,"Radhika","Feldhoffer","1986-07-27"
419073,"Abdulah","Feldhoffer","1986-06-01"
259041,"Christoper","Feldhoffer","1986-02-14"
51089,"Remmert","Feldhoffer","1986-04-01"
441255,"Aleksandar","Feldhoffer","1986-05-30"
52818,"Patricia","Feldhoffer","1986-03-10"
231867,"Somnath","Feldhoffer","1986-07-19"
23169,"Troy","Feldhoffer","1986-09-07"
285158,"Manton","Feldhoffer","1986-12-25"
212479,"Serge","Feldhoffer","1986-06-15"
456221,"Dhritiman","Feldhoffer","1986-02-11"
101646,"Mandell","Feldhoffer","1986-01-18"
283954,"Khedija","Feldhoffer","1986-06-18"
406547,"Kristof","Feldhoffer","1986-04-16"
248483,"Arch","Feldhoffer","1986-09-22"
214201,"Yuguang","Feldhoffer","1986-01-24"
231705,"Fusako","Feldhoffer","1986-03-27"
288046,"Tokuyasu","Feldhoffer","1986-02-26"
205408,"Sastry","Feldmann","1986-04-10"
442636,"Arun","Feldmann","1986-06-06"
292345,"Anneli","Feldmann","1986-12-15"
247587,"Hironobu","Feldmann","1986-02-23"
432156,"Sampalli","Feldmann","1986-05-14"
251520,"Rildo","Feldmann","1986-02-22"
285500,"Dayanand","Feldmann","1986-03-02"
253809,"Saeko","Feldmann","1986-05-09"
22297,"Huican","Feldmann","1986-03-07"
287478,"Arno","Feldmann","1986-02-17"
293625,"Achilleas","Feldmann","1986-03-12"
454162,"Alois","Feldmann","1986-02-26"
228212,"Jaideep","Feldmann","1986-04-16"
89613,"Billie","Feldmann","1986-07-04"
72583,"Achilleas","Feldmann","1986-03-25"
446518,"Yuping","Feldmann","1986-07-14"
448635,"Masoud","Feldmann","1986-11-09"
489751,"Masali","Feldmann","1986-08-22"
217229,"Yannik","Feldmann","1986-07-28"
103659,"Remco","Feldmann","1986-06-01"
491349,"Wayne","Feldmann","1986-11-13"
79069,"Bokyung","Fendler","1986-12-06"
251388,"Pantung","Fendler","1986-09-06"
82225,"Ronnie","Fendler","1986-12-26"
68230,"Samphel","Fendler","1986-06-22"
412063,"Arto","Fendler","1986-06-12"
91094,"Fayez","Fendler","1986-05-18"
67135,"Candida","Fendler","1986-03-21"
278415,"Shigeichiro","Fendler","1986-08-09"
275103,"Navid","Fendler","1986-09-20"
294783,"Seshu","Fendler","1986-09-03"
290784,"Marla","Fendler","1986-12-05"
270936,"Susanne","Fendler","1986-12-28"
488422,"Marko","Fendler","1986-12-26"
471732,"Szabolcs","Fendler","1986-07-17"
289154,"Menkae","Fendler","1986-03-01"
413400,"Almudena","Fendler","1986-03-15"
444500,"Remzi","Fendler","1986-01-05"
210016,"Qingxiang","Fendler","1986-06-12"
97695,"Sreekrishna","Fendler","1986-07-12"
94469,"Moto","Fendler","1986-09-14"
102506,"Sarita","Fendler","1986-12-06"
40145,"Valter","Fendler","1986-08-24"
212992,"Xiong","Ferretti","1986-01-14"
471923,"Surveyors","Ferretti","1986-09-06"
221057,"Tomofumi","Ferretti","1986-08-15"
471250,"Sivanarayana","Ferretti","1986-04-22"
419152,"Leah","Ferretti","1986-12-23"
414430,"Kazuhiko","Ferretti","1986-01-27"
425342,"Deborah","Ferretti","1986-12-17"
23011,"Suzette","Ferretti","1986-12-25"
225780,"Sugwoo","Ferretti","1986-05-03"
22008,"Karlis","Ferretti","1986-08-10"
246569,"Przemyslawa","Ferretti","1986-03-13"
480089,"Harngdar","Ferretti","1986-08-22"
31730,"Barna","Ferretti","1986-02-21"
45353,"Ghassan","Ferretti","1986-01-26"
267099,"Hailing","Ferretti","1986-10-14"
279552,"Eran","Ferretti","1986-09-18"
39043,"Kersti","Ferretti","1986-01-08"
13656,"Oldrich","Ferretti","1986-04-09"
248135,"Kristof","Ferretti","1986-11-19"
465539,"Xiaoqiang","Ferretti","1986-09-27"
14474,"Taiji","Ferretti","1986-08-25"
62255,"Mayuko","Ferriere","1986-03-20"
441725,"Ute","Ferriere","1986-12-01"
22386,"Akhilish","Ferriere","1986-07-07"
278180,"Niteen","Ferriere","1986-06-07"
88060,"Emdad","Ferriere","1986-03-28"
402184,"Kwok","Ferriere","1986-04-10"
474593,"Zhensheng","Ferriere","1986-08-12"
43089,"Pantung","Ferriere","1986-11-26"
96048,"Angus","Ferriere","1986-04-18"
249351,"Horward","Ferriere","1986-04-26"
73499,"Ult","Ferriere","1986-07-28"
413151,"Uta","Ferriere","1986-04-04"
107255,"Toshimori","Ferriere","1986-07-11"
97515,"Takahiro","Ferriere","1986-02-24"
11328,"Xiong","Ferriere","1986-08-08"
66407,"Mabo","Ferriere","1986-02-23"
268049,"Sivanarayana","Ferriere","1986-08-17"
282561,"Sanjai","Ferriere","1986-06-11"
461502,"Branimir","Ferriere","1986-05-20"
48834,"Felicidad","Ferriere","1986-03-13"
76598,"Keung","Ferriere","1986-07-26"
65583,"Sadok","Ferriere","1986-06-29"
84303,"Aimee","Ferriere","1986-10-10"
267858,"Vasilii","Ferriere","1986-03-08"
89743,"Hugo","Ferriere","1986-02-01"
44525,"Christophe","Fetvedt","1986-04-28"
33288,"Hinrich","Fetvedt","1986-02-14"
290268,"Xianlong","Fetvedt","1986-03-03"
466588,"Dung","Fetvedt","1986-06-19"
484174,"Elliott","Fetvedt","1986-12-27"
479765,"DAIDA","Fetvedt","1986-12-12"
235215,"Toshimori","Fetvedt","1986-09-14"
468333,"Kamran","Fetvedt","1986-05-27"
230483,"Aiichiro","Fetvedt","1986-06-26"
445445,"Tetsushi","Fetvedt","1986-02-03"
248572,"Filipp","Fetvedt","1986-09-30"
59877,"Marie","Fetvedt","1986-01-09"
26277,"Rasikan","Fetvedt","1986-04-07"
91401,"Taegyun","Fetvedt","1986-06-09"
37524,"Hidde","Fetvedt","1986-05-27"
84917,"Rafael","Fetvedt","1986-06-07"
498134,"Hironoby","Fetvedt","1986-03-02"
69302,"Paddy","Fetvedt","1986-12-20"
90049,"Weiye","Fetvedt","1986-11-02"
257279,"Gao","Fetvedt","1986-09-24"
102508,"Jianhua","Fetvedt","1986-05-16"
262927,"Nadjib","Fetvedt","1986-12-01"
209441,"Shay","Fetvedt","1986-12-30"
30264,"Genki","Fetvedt","1986-02-22"
108790,"Leaf","Fetvedt","1986-07-10"
248853,"Naftaly","Fiebach","1986-02-06"
499917,"Kiyokazu","Fiebach","1986-02-24"
285579,"Kwangyoen","Fiebach","1986-07-01"
72762,"Souichi","Fiebach","1986-04-17"
243268,"Mohammad","Fiebach","1986-06-25"
238504,"Baruch","Fiebach","1986-01-29"
36830,"Guiseppe","Fiebach","1986-10-03"
493262,"Pintsang","Fiebach","1986-03-31"
472306,"Premsyl","Fiebach","1986-12-02"
270997,"Krister","Fiebach","1986-04-16"
261042,"Takahira","Fiebach","1986-07-25"
453509,"Douadi","Fiebach","1986-09-27"
64703,"Trygve","Fiebach","1986-06-07"
439024,"Marsja","Fiebach","1986-07-29"
33400,"Xiping","Fiebach","1986-12-18"
221649,"Uinam","Fiebach","1986-06-13"
476156,"Eishiro","Fiebach","1986-08-05"
263471,"Candida","Fiebach","1986-09-17"
